# Created by Graham Nelson-Zutter. ©2026 Aestra Inc. except when external source noted. CC BY-NC-ND 4.0
"start","end","text"
"870970","871290"," up"
"871290","872810"," the"
"872810","873170"," fruit"
"873170","873550"," left"
"873550","873750"," to"
"873750","874730"," you,"
"875450","875750"," offered"
"875750","876010"," to"
"876010","876350"," you"
"876350","877370"," by"
"877370","877590"," your"
"877590","877850"," tree."
"880910","881330"," As"
"881330","881510"," you"
"881510","882010"," hold"
"882010","882270"," your"
"882270","882690"," fruit,"
"883110","883510"," noticing"
"883510","884950"," its"
"886580","887080"," weight,"
"887760","888800"," how"
"888800","889280"," hard"
"889280","889500"," or"
"889500","889820"," soft"
"889820","890000"," it"
"890000","890560"," is,"
"891740","892580"," bringing"
"892580","892780"," it"
"892780","892940"," up"
"892940","893100"," to"
"893100","893320"," your"
"893320","893760"," nose"
"893760","893980"," and"
"893980","894360"," smelling"
"894360","894840"," it,"
"897330","897690"," noticing"
"897690","898290"," if"
"898290","898470"," it"
"898470","899150"," has"
"900690","901530"," smells"
"901530","901830"," that"
"901830","902010"," are"
"902010","902330"," more"
"902330","902950"," sugary"
"902950","904370"," or"
"904370","904970"," sweet"
"904970","905270"," or"
"905270","905910"," pungent"
"905910","907430"," or"
"907430","907830"," perhaps"
"907830","908170"," more"
"908170","908550"," woody"
"908550","908870"," and"
"908870","909370"," nutty"
"909370","910270"," or"
"910270","911990"," something"
"911990","912550"," entirely"
"912550","913050"," new"
"913050","913270"," and"
"913270","913630"," different."
"915700","916120"," Just"
"916120","916480"," taking"
"916480","916720"," the"
"916720","917180"," time"
"917180","917480"," to"
"917480","917840"," allow"
"917840","918140"," your"
"918140","918460"," senses"
"918460","918820"," to"
"918820","919320"," notice"
"919320","920400"," what"
"921780","922040"," this"
"922040","922320"," fruit"
"922320","922520"," is"
"922520","922860"," like. "
"927870","928030"," And"
"928030","928370"," luckily,"
"928710","929110"," you've"
"929110","929510"," brought"
"929510","930190"," a"
"930190","930430"," bag"
"930430","930630"," with"
"930630","930950"," you."
"934030","934630"," And"
"934630","935830"," you"
"935830","936050"," take"
"936050","936290"," a"
"936290","936710"," moment"
"936710","938210"," to"
"938210","938530"," gently"
"938530","938930"," place"
"938930","939190"," this"
"939190","939490"," fruit"
"939490","940130"," inside"
"940130","940670"," your"
"940670","941090"," bag,"
"943570","944050"," looking"
"944050","944370"," upward"
"944370","945050"," to"
"945050","945570"," your"
"945570","946170"," tree,"
"946810","947090"," letting"
"947090","947590"," the"
"947590","947770"," tree"
"947770","948090"," know"
"948090","948490"," that"
"948490","948770"," you"
"948770","949190"," intend"
"949190","949710"," to"
"949710","951490"," enjoy"
"951490","951790"," and"
"951790","952010"," take"
"952010","952250"," care"
"952250","952510"," of"
"952510","952770"," this"
"952770","953070"," fruit."
"954950","955670"," Perhaps"
"955670","956330"," offering"
"956330","956690"," some"
"956690","957190"," thanks"
"957190","958530"," for"
"958530","958710"," the"
"958710","959350"," unexpected,"
"960650","961210"," beautiful"
"961210","961790"," gift"
"961790","962850"," and"
"964680","964940"," letting"
"964940","965180"," your"
"965180","965400"," tree"
"965400","965920"," know"
"965920","967440"," that"
"967440","967720"," you'll"
"967720","968080"," be"
"968080","968340"," heading"
"968340","969000"," home"
"969000","970620"," and"
"970620","970780"," that"
"970780","970900"," you"
"970900","971120"," look"
"971120","971580"," forward"
"971580","971840"," to"
"971840","971980"," the"
"971980","972180"," next"
"972180","972580"," time"
"972580","972760"," that"
"972760","972880"," you"
"972880","973300"," encounter"
"973300","973620"," each"
"973620","973880"," other. "
"977070","977370"," And"
"977370","977590"," then"
"977590","978170"," gently"
"978170","979690"," churning"
"979690","980470"," away"
"980470","981090"," towards"
"981090","981290"," the"
"981290","981710"," path"
"982510","982870"," that"
"982870","983270"," leads"
"983270","983450"," out"
"983450","983550"," of"
"983550","983670"," the"
"983670","984050"," meadow"
"984050","984970"," and"
"984970","985130"," the"
"985130","985490"," park"
"986950","987670"," towards"
"987670","987890"," your"
"987890","988270"," home."
"993390","993830"," As"
"993830","993990"," you"
"993990","994250"," make"
"994250","994410"," your"
"994410","994590"," way"
"994590","995070"," home,"
"995170","995310"," you"
"995310","995810"," feel"
"995810","996970"," the"
"996970","997510"," bag,"
"998110","999290"," thinking"
"999290","999650"," about"
"999650","999890"," the"
"999890","1000130"," fruit"
"1000130","1000490"," within"
"1000490","1000830"," it."
"1003250","1003510"," And"
"1003510","1003750"," you're"
"1003750","1004110"," suddenly"
"1004110","1004690"," aware"
"1004690","1005030"," that"
"1005030","1005310"," not"
"1005310","1005650"," only"
"1005650","1005950"," is"
"1005950","1006150"," this"
"1006150","1006490"," fruit,"
"1007390","1007990"," it's"
"1007990","1008590"," also"
"1008590","1009850"," a"
"1009850","1010130"," seed. "
"1013110","1013370"," On"
"1013370","1013550"," your"
"1013550","1013730"," way"
"1013730","1014270"," home,"
"1014270","1015150"," as"
"1015150","1016110"," you"
"1016110","1016730"," ponder"
"1016730","1018550"," this"
"1018550","1019150"," unexpected"
"1019150","1019810"," gift,"
"1021110","1021890"," you"
"1021890","1022530"," contemplate"
"1022530","1022730"," the"
"1022730","1023210"," idea,"
"1024609","1024750"," the"
"1024750","1025329"," possibility"
"1026900","1028440"," that"
"1028440","1029260"," this"
"1029260","1029859"," seed"
"1030920","1032119"," holds"
"1032119","1032359"," the"
"1032359","1032859"," power"
"1032859","1034140"," and"
"1034140","1034599"," ability"
"1034599","1035000"," to"
"1035000","1035400"," become"
"1035400","1035640"," a"
"1035640","1035960"," whole"
"1035960","1036339"," new"
"1036339","1036740"," tree"
"1038240","1039380"," under"
"1039380","1039599"," the"
"1039599","1039800"," right"
"1039800","1040460"," conditions,"
"1041819","1042720"," with"
"1042720","1042900"," the"
"1042900","1043099"," right"
"1043099","1043579"," support,"
"1044260","1045700"," with"
"1045700","1045880"," the"
"1045880","1046060"," right"
"1046060","1046619"," care,"
"1048450","1048900"," with"
"1048900","1049040"," the"
"1049040","1049200"," right"
"1049200","1049780"," protection,"
"1052930","1053610"," with"
"1053610","1053790"," the"
"1053790","1053970"," right"
"1053970","1054210"," amount"
"1054210","1054410"," of"
"1054410","1054830"," water"
"1054830","1055330"," and"
"1055330","1055870"," attention."
"1057230","1058130"," This"
"1058130","1058970"," seed"
"1058970","1060470"," could"
"1060470","1061310"," become"
"1061310","1062710"," a"
"1062710","1063070"," little"
"1063070","1063870"," version"
"1063870","1064050"," of"
"1064050","1064170"," your"
"1064170","1064350"," tree."
"1066520","1066900"," And"
"1066900","1067040"," it"
"1067040","1067380"," dawns"
"1067380","1067600"," on"
"1067600","1068000"," you"
"1069000","1069900"," that"
"1069900","1070060"," at"
"1070060","1070260"," your"
"1070260","1070660"," home,"
"1070980","1072300"," you"
"1072300","1072800"," have"
"1072800","1073100"," some"
"1073100","1073460"," potting"
"1073460","1073860"," soil. "
"1076900","1077280"," You"
"1077280","1077880"," recall"
"1077880","1078700"," that"
"1078700","1079000"," in"
"1079000","1079220"," your"
"1079220","1079680"," home,"
"1081080","1081980"," there's"
"1081980","1082200"," a"
"1082200","1082540"," really"
"1082540","1083080"," nice"
"1083080","1083680"," place"
"1083680","1084520"," in"
"1084520","1084660"," front"
"1084660","1084760"," of"
"1084760","1084920"," a"
"1084920","1085360"," window"
"1085360","1087360"," where"
"1087360","1088880"," you"
"1088880","1089100"," could"
"1089100","1089720"," plant"
"1089720","1090420"," and"
"1090420","1090900"," nurse"
"1090900","1092520"," a"
"1092520","1092800"," baby"
"1092800","1093140"," tree."
"1095480","1096040"," As"
"1096040","1096180"," you"
"1096180","1096380"," get"
"1096380","1097000"," home,"
"1098790","1099170"," you"
"1099170","1099510"," find"
"1099510","1099770"," your"
"1099770","1100370"," soil,"
"1101210","1101390"," you"
"1101390","1102070"," find"
"1102070","1103450"," a"
"1103450","1103590"," little"
"1103590","1104030"," cup"
"1104030","1104350"," with"
"1104350","1105190"," holes"
"1106490","1107030"," or"
"1107030","1107190"," a"
"1107190","1107350"," little"
"1107350","1107730"," nursing"
"1107730","1108290"," pot,"
"1108750","1110530"," and"
"1110530","1110710"," you"
"1110710","1111290"," prepare"
"1111290","1112050"," the"
"1112050","1112610"," location"
"1112610","1114870"," for"
"1114870","1115210"," this"
"1115210","1115770"," seed"
"1115770","1116530"," to"
"1116530","1117070"," begin"
"1117070","1117730"," this"
"1117730","1118130"," process"
"1118130","1118370"," of"
"1118370","1118970"," transforming"
"1120290","1121550"," into"
"1121550","1121810"," a"
"1121810","1122030"," baby"
"1122030","1122390"," tree."
"1123370","1124290"," If"
"1124290","1124550"," your"
"1124550","1125030"," fruit"
"1125030","1126590"," has"
"1126590","1127070"," flesh,"
"1128070","1128990"," then"
"1128990","1129230"," you"
"1129230","1129650"," gently"
"1129650","1130510"," remove"
"1130510","1131010"," this"
"1131010","1131450"," flesh"
"1131450","1132290"," from"
"1132290","1132490"," your"
"1132490","1132790"," tree. "
"1135620","1135840"," You"
"1135840","1136040"," may"
"1136040","1136500"," notice"
"1136500","1136900"," that"
"1138200","1138660"," this"
"1138660","1139120"," flesh"
"1139120","1139600"," is"
"1139600","1139880"," either"
"1139880","1140240"," edible"
"1140240","1140780"," or"
"1140780","1141040"," not"
"1141040","1141440"," edible."
"1142680","1143580"," Trusting"
"1143580","1143760"," your"
"1143760","1144280"," instincts"
"1144280","1144700"," around"
"1144700","1144940"," this"
"1144940","1145400"," choice"
"1145400","1147040"," and"
"1147040","1147540"," deciding"
"1147540","1148040"," whether"
"1148040","1149500"," the"
"1149500","1149940"," smell"
"1149940","1150180"," and"
"1150180","1150580"," flavor"
"1150580","1150820"," of"
"1150820","1151040"," this"
"1151040","1151380"," fruit"
"1151380","1152600"," is"
"1152600","1153060"," one"
"1153060","1153800"," that"
"1153800","1153960"," you"
"1153960","1154240"," choose"
"1154240","1154420"," to"
"1154420","1154920"," consume"
"1155460","1155900"," or"
"1155900","1156400"," don't,"
"1158940","1159200"," and"
"1159200","1159360"," you"
"1159360","1159840"," collect"
"1159840","1160160"," the"
"1160160","1160760"," seeds"
"1160760","1161320"," or"
"1161320","1161880"," pit"
"1161880","1163340"," from"
"1163340","1163620"," this"
"1163620","1164000"," fruit,"
"1165770","1166450"," making"
"1166450","1166890"," sure"
"1166890","1167210"," it's"
"1167210","1167630"," nice,"
"1168530","1169090"," clean,"
"1169910","1170350"," and"
"1170350","1170650"," ready"
"1170650","1170910"," to"
"1170910","1171090"," be"
"1171090","1171390"," planted."
"1174140","1174700"," Somehow"
"1174700","1175200"," you"
"1175200","1175680"," know"
"1175680","1176700"," just"
"1176700","1177080"," how"
"1177080","1177420"," deep"
"1177420","1177560"," in"
"1177560","1177760"," the"
"1177760","1178160"," soil"
"1179240","1179960"," your"
"1179960","1180680"," seed"
"1180680","1181200"," should"
"1181200","1181500"," be. "
"1183490","1183770"," For"
"1183770","1184210"," some"
"1184210","1184850"," seeds,"
"1185210","1185310"," they"
"1185310","1185770"," need"
"1185770","1186030"," to"
"1186030","1186250"," be"
"1186250","1186450"," a"
"1186450","1186610"," few"
"1186610","1186930"," inches"
"1186930","1187270"," down."
"1188490","1189130"," For"
"1189130","1189810"," others,"
"1190070","1190610"," only"
"1190610","1191350"," a"
"1191350","1191730"," centimeter"
"1191730","1191990"," or"
"1191990","1192170"," two."
"1194210","1194470"," And"
"1194470","1194630"," for"
"1194630","1194970"," other"
"1194970","1195390"," seeds,"
"1195530","1195650"," they"
"1195650","1195970"," prefer"
"1195970","1196410"," to"
"1196410","1196910"," rest"
"1196910","1197590"," atop"
"1197590","1197790"," the"
"1197790","1198090"," soil. "
"1200400","1200900"," Somehow"
"1200900","1201580"," you"
"1201580","1201940"," know"
"1201940","1202580"," exactly"
"1202580","1203980"," the"
"1203980","1204240"," right"
"1204240","1204620"," way"
"1204620","1206220"," to"
"1206220","1206500"," plant"
"1206500","1206740"," your"
"1206740","1207060"," seed."
"1209330","1210030"," And"
"1210030","1210430"," you"
"1210430","1211570"," give"
"1211570","1211930"," just"
"1211930","1212150"," the"
"1212150","1212350"," right"
"1212350","1212710"," amount"
"1212710","1212850"," of"
"1212850","1213270"," water"
"1213270","1213650"," to"
"1213650","1213850"," your"
"1213850","1214450"," seed,"
"1215430","1216510"," wetting"
"1216510","1216710"," the"
"1216710","1217010"," soil"
"1217010","1217270"," on"
"1217270","1217450"," this"
"1217450","1217730"," first"
"1217730","1218150"," day."
"1221550","1222010"," And"
"1222010","1222450"," you"
"1222450","1222810"," feel"
"1222810","1223190"," this"
"1223190","1223410"," sense"
"1223410","1223590"," of"
"1223590","1224250"," hopefulness"
"1224250","1224470"," and"
"1224470","1225150"," contentment,"
"1226110","1226450"," this"
"1226450","1227090"," unexpected"
"1227090","1228350"," possibility"
"1228350","1229530"," of"
"1229530","1229730"," new"
"1229730","1230170"," life,"
"1232370","1232790"," this"
"1232790","1233350"," desire"
"1233350","1233690"," to"
"1233690","1234130"," care"
"1234130","1234930"," for"
"1234930","1235270"," another"
"1235270","1235590"," living"
"1235590","1236030"," being. "
"1237650","1238190"," And"
"1238190","1238570"," noticing"
"1238570","1239330"," how"
"1239330","1239550"," the"
"1239550","1240090"," relationship"
"1240090","1240490"," with"
"1240490","1240670"," you"
"1240670","1240830"," and"
"1240830","1241030"," your"
"1241030","1241410"," tree"
"1241410","1243410"," has"
"1243410","1243570"," the"
"1243570","1244190"," possibility"
"1244190","1244910"," of"
"1244910","1246090"," becoming"
"1246090","1246550"," something"
"1246550","1247410"," new."
"1249910","1250170"," It's"
"1250170","1250570"," possible"
"1250570","1250930"," that"
"1250930","1251170"," you"
"1251170","1251650"," may"
"1251650","1252330"," be"
"1252330","1252670"," caring"
"1252670","1253170"," for"
"1253170","1254110"," the"
"1255550","1256030"," child"
"1256030","1257170"," of"
"1257170","1257370"," this"
"1257370","1257770"," beautiful"
"1257770","1258210"," tree"
"1258210","1258550"," that"
"1258550","1258710"," you"
"1258710","1258970"," found"
"1258970","1259110"," in"
"1259110","1259250"," the"
"1259250","1259610"," park."
"1263450","1263550"," And"
"1263550","1263870"," content"
"1263870","1264370"," with"
"1264370","1264590"," this"
"1264590","1265130"," opportunity,"
"1265430","1265590"," you"
"1265590","1265850"," go"
"1265850","1266310"," about"
"1266310","1266550"," your"
"1266550","1266890"," day,"
"1268530","1269250"," eventually"
"1269250","1269970"," going"
"1269970","1270370"," to"
"1270370","1270670"," sleep. "
"1275230","1275470"," The"
"1275470","1275830"," following"
"1275830","1276410"," day,"
"1276710","1276970"," you"
"1276970","1277330"," wake,"
"1277810","1278110"," checking"
"1278110","1278490"," in"
"1278490","1278710"," on"
"1278710","1278950"," your"
"1278950","1279390"," seed,"
"1280950","1281950"," noticing"
"1281950","1282410"," that"
"1282410","1282670"," the"
"1282670","1283050"," soil"
"1283050","1283470"," could"
"1283470","1284170"," use"
"1284170","1284890"," some"
"1284890","1285590"," water."
"1286690","1287630"," You"
"1287630","1287870"," go"
"1287870","1288530"," ahead"
"1288530","1289110"," and"
"1289110","1289450"," water"
"1289450","1289710"," the"
"1289710","1290070"," soil,"
"1291550","1292390"," noticing"
"1292390","1293070"," as"
"1293070","1293570"," you"
"1293570","1294730"," put"
"1296110","1296370"," this"
"1296370","1296850"," effort"
"1296850","1297830"," into"
"1297830","1298310"," supporting"
"1298310","1298610"," the"
"1298610","1299190"," possibility"
"1299190","1299490"," of"
"1299490","1299650"," this"
"1299650","1299850"," new"
"1299850","1300210"," growth,"
"1301510","1302030"," there"
"1302030","1302610"," is"
"1302610","1302830"," this"
"1302830","1303190"," building"
"1303190","1303670"," sense"
"1303670","1304090"," of"
"1304090","1304750"," excitement"
"1304750","1305270"," and"
"1305270","1306330"," anticipation."
"1307950","1308410"," Something"
"1308410","1309470"," cool"
"1309470","1310210"," might"
"1310210","1310570"," happen. "
"1311990","1312750"," And"
"1312750","1312910"," if"
"1312910","1313050"," you"
"1313050","1313430"," continue"
"1313430","1313710"," your"
"1313710","1314210"," efforts,"
"1314610","1314830"," you"
"1314830","1315190"," may"
"1315190","1315930"," just"
"1315930","1316710"," discover"
"1316710","1318370"," that"
"1318370","1318590"," your"
"1318590","1318870"," seed"
"1318870","1319110"," has"
"1319110","1319650"," sprouted."
"1321430","1322190"," And"
"1322190","1322330"," you"
"1322330","1322550"," go"
"1322550","1322850"," about"
"1322850","1323030"," your"
"1323030","1323570"," day"
"1323570","1324050"," doing"
"1324050","1324250"," the"
"1324250","1324530"," things"
"1324530","1324710"," you"
"1324710","1325290"," do."
"1327070","1327830"," And"
"1327830","1327930"," you"
"1327930","1328170"," come"
"1328170","1329010"," home,"
"1330670","1331170"," going"
"1331170","1331410"," back"
"1331410","1331630"," to"
"1331630","1332010"," sleep,"
"1333190","1333910"," waking"
"1333910","1334650"," again,"
"1336070","1336710"," watering"
"1336710","1337050"," your"
"1337050","1337270"," seed"
"1337270","1337750"," again,"
"1337750","1338110"," checking"
"1338110","1338370"," to"
"1338370","1338610"," see"
"1338610","1338790"," if"
"1338790","1338950"," it"
"1338950","1339690"," sprouted. "
"1341110","1341750"," Not"
"1341750","1342150"," yet,"
"1343030","1343370"," but"
"1343370","1343590"," maybe"
"1343590","1344130"," soon."
"1346580","1346780"," And"
"1346780","1346880"," you"
"1346880","1347080"," go"
"1347080","1347340"," about"
"1347340","1347520"," your"
"1347520","1348120"," day"
"1348120","1348780"," doing"
"1348780","1348980"," the"
"1348980","1349240"," things"
"1349240","1349440"," you"
"1349440","1349920"," do."
"1350940","1351580"," And"
"1351580","1351720"," you"
"1351720","1352140"," return"
"1352140","1352760"," home"
"1352760","1353140"," and"
"1353140","1353280"," go"
"1353280","1353440"," to"
"1353440","1353600"," bed"
"1353600","1354040"," again. "
"1355640","1356280"," And"
"1356280","1356460"," the"
"1356460","1356800"," following"
"1356800","1357400"," morning,"
"1358420","1358680"," you"
"1358680","1358840"," get"
"1358840","1359140"," up"
"1359140","1360280"," and"
"1360280","1360420"," you"
"1360420","1360680"," check"
"1360680","1360880"," on"
"1360880","1361080"," your"
"1361080","1361340"," seed"
"1361340","1361920"," again,"
"1362800","1363280"," watering"
"1363280","1364100"," the"
"1364100","1364420"," soil"
"1364420","1364980"," again,"
"1365460","1366780"," noticing"
"1366780","1368420"," not"
"1368420","1368860"," yet."
"1369860","1369960"," It"
"1369960","1370260"," hasn't"
"1370260","1370920"," sprouted."
"1372160","1373120"," Hoping"
"1373120","1373280"," that"
"1373280","1373420"," it"
"1373420","1373560"," will"
"1373560","1374060"," soon. "
"1375240","1375560"," And"
"1375560","1375660"," you"
"1375660","1375860"," go"
"1375860","1376080"," about"
"1376080","1376260"," your"
"1376260","1376480"," day"
"1376480","1376960"," again"
"1378620","1379100"," and"
"1379100","1379340"," come"
"1379340","1379880"," home"
"1379880","1381100"," and"
"1381100","1381700"," eventually"
"1381700","1382980"," go"
"1382980","1383160"," back"
"1383160","1383340"," to"
"1383340","1383720"," sleep"
"1383720","1385260"," and"
"1385260","1385520"," wake"
"1385520","1385980"," again."
"1386980","1387700"," And"
"1387700","1387920"," this"
"1387920","1388280"," cycle"
"1388280","1389220"," continues"
"1389220","1389680"," each"
"1389680","1390140"," day"
"1390140","1390520"," with"
"1390520","1390940"," you"
"1390940","1392220"," tending"
"1392220","1392820"," to"
"1392820","1393020"," the"
"1393020","1393340"," seed,"
"1393460","1393680"," making"
"1393680","1394040"," sure"
"1394040","1394280"," it's"
"1394280","1394640"," nice"
"1394640","1394900"," and"
"1394900","1395340"," moist,"
"1396280","1396820"," that"
"1396820","1397020"," there's"
"1397020","1397280"," enough"
"1397280","1397680"," water"
"1397680","1398000"," for"
"1398000","1398260"," it"
"1398260","1398940"," to"
"1398940","1399240"," wake"
"1399240","1399480"," from"
"1399480","1399660"," its"
"1399660","1400020"," slumber."
"1402740","1403420"," And"
"1403420","1403540"," you"
"1403540","1403760"," wake"
"1403760","1404320"," again,"
"1405640","1406060"," going"
"1406060","1406300"," to"
"1406300","1406580"," check"
"1406580","1406960"," in"
"1406960","1407200"," on"
"1407200","1407400"," your"
"1407400","1407880"," seed. "
"1408880","1409340"," And"
"1409340","1409660"," much"
"1409660","1409860"," to"
"1409860","1410100"," your"
"1410100","1410540"," delight"
"1410540","1411760"," and"
"1411760","1412280"," surprise,"
"1413160","1413880"," you"
"1413880","1414440"," discover"
"1414440","1415520"," a"
"1415520","1415980"," little"
"1415980","1416780"," green"
"1416780","1417560"," shoot"
"1417560","1419320"," sticking"
"1419320","1420180"," out"
"1420180","1420460"," of"
"1420460","1420620"," the"
"1420620","1420980"," soil."
"1422420","1423100"," What"
"1423100","1423420"," a"
"1423420","1423780"," delight."
"1424880","1425220"," All"
"1425220","1425400"," of"
"1425400","1425560"," your"
"1425560","1426120"," efforts"
"1426120","1426400"," have"
"1426400","1426920"," gone"
"1426920","1427780"," towards"
"1427780","1428120"," this"
"1428120","1428460"," critical"
"1428460","1429000"," moment,"
"1429420","1430160"," this"
"1430160","1430540"," beautiful"
"1430540","1431100"," moment"
"1431100","1431980"," where"
"1431980","1433340"," you"
"1433340","1433540"," can"
"1433540","1433940"," tell"
"1433940","1434240"," that"
"1434240","1434500"," the"
"1434500","1434820"," seed"
"1434820","1435060"," has"
"1435060","1435480"," awoken"
"1435480","1437240"," and"
"1437240","1437420"," a"
"1437420","1437820"," baby"
"1437820","1438560"," tree"
"1438560","1439360"," is"
"1439360","1439580"," now"
"1439580","1440120"," sprouting. "
"1443440","1444080"," Soon"
"1444080","1444340"," after"
"1444340","1444620"," this"
"1444620","1445000"," moment,"
"1445260","1445400"," you"
"1445400","1445700"," find"
"1445700","1446380"," yourself"
"1447060","1447500"," walking"
"1447500","1448140"," around"
"1448140","1449280"," and"
"1449280","1449520"," you"
"1449520","1449700"," have"
"1449700","1449920"," this"
"1449920","1450500"," urge"
"1450500","1450740"," to"
"1450740","1450980"," go"
"1450980","1451260"," and"
"1451260","1451740"," see"
"1451740","1453060"," your"
"1453060","1453400"," big"
"1453400","1453840"," tree"
"1453840","1454720"," in"
"1454720","1455040"," the"
"1455040","1455380"," park"
"1455380","1455700"," that"
"1455700","1455920"," you've"
"1455920","1456060"," been"
"1456060","1456360"," going"
"1456360","1456640"," to."
"1457920","1458560"," And"
"1458560","1458820"," there's"
"1458820","1459080"," this"
"1459080","1459400"," feeling"
"1459400","1459600"," of"
"1459600","1460220"," excitement"
"1460220","1461240"," and"
"1461240","1461780"," anticipation."
"1462780","1463420"," You're"
"1463420","1463720"," going"
"1463720","1464040"," to"
"1464040","1464280"," let"
"1464280","1464540"," this"
"1464540","1464760"," tree"
"1464760","1465160"," know"
"1465160","1466780"," that"
"1466780","1467100"," its"
"1467100","1467640"," seed"
"1467640","1468600"," has"
"1468600","1469180"," produced"
"1469180","1469780"," offspring"
"1469780","1471340"," and"
"1471340","1471540"," there's"
"1471540","1471680"," a"
"1471680","1471840"," little"
"1471840","1472120"," baby"
"1472120","1472440"," tree"
"1472440","1472840"," in"
"1472840","1472980"," your"
"1472980","1473340"," house. "
"1475120","1475240"," And"
"1475240","1475560"," off"
"1475560","1475760"," you"
"1475760","1476160"," go"
"1476160","1476400"," to"
"1476400","1476600"," your"
"1476600","1477040"," park"
"1477040","1477280"," and"
"1477280","1477420"," you"
"1477420","1477600"," go"
"1477600","1477860"," see"
"1477860","1478060"," your"
"1478060","1478300"," big"
"1478300","1478620"," tree"
"1478620","1478980"," and"
"1478980","1479120"," you"
"1479120","1479300"," let"
"1479300","1479520"," your"
"1479520","1479700"," tree"
"1479700","1480120"," know"
"1480120","1480880"," the"
"1480880","1481100"," good"
"1481100","1481640"," news."
"1482980","1483520"," And"
"1483520","1483780"," there's"
"1483780","1483960"," this"
"1483960","1484460"," shift,"
"1485120","1485580"," subtle"
"1485580","1485980"," shift"
"1485980","1486240"," in"
"1486240","1486340"," the"
"1486340","1486820"," relationship"
"1486820","1487300"," between"
"1487300","1487760"," you"
"1487760","1488720"," and"
"1488720","1488920"," this"
"1488920","1489300"," wonderful"
"1489300","1489780"," tree."
"1491240","1492080"," There's"
"1492080","1492240"," a"
"1492240","1492580"," sense"
"1492580","1493180"," of"
"1493180","1493920"," connection"
"1493920","1494180"," and"
"1494180","1494780"," responsibility"
"1494780","1495420"," and"
"1495420","1496060"," possibility"
"1496060","1497440"," that"
"1497440","1497760"," wasn't"
"1497760","1497980"," there"
"1497980","1498420"," before. "
"1499160","1499800"," The"
"1499800","1500160"," connection"
"1500160","1500580"," was"
"1500580","1501340"," lovely"
"1501340","1502740"," and"
"1502740","1502920"," yet"
"1502920","1503180"," there's"
"1503180","1503520"," something"
"1503520","1503940"," new"
"1503940","1504180"," and"
"1504180","1504520"," special"
"1504520","1505000"," here."
"1506060","1506580"," This"
"1506580","1507120"," possibility"
"1507120","1507500"," of"
"1507500","1507920"," life"
"1507920","1509260"," in"
"1509260","1509400"," the"
"1509400","1509760"," future,"
"1510940","1512320"," something"
"1512320","1512740"," growing"
"1512740","1513140"," into"
"1513140","1513480"," something"
"1513480","1513880"," bigger."
"1515440","1516140"," And"
"1516140","1516600"," there's"
"1516600","1516740"," a"
"1516740","1516940"," sense"
"1516940","1517140"," of"
"1517140","1517520"," glow"
"1517520","1517980"," between"
"1517980","1518580"," you"
"1518580","1519020"," and"
"1519020","1519200"," this"
"1519200","1519440"," big"
"1519440","1519760"," tree,"
"1520000","1520120"," the"
"1520120","1520420"," parent"
"1520420","1520780"," tree"
"1520780","1520980"," in"
"1520980","1521100"," the"
"1521100","1521440"," park. "
"1522620","1522880"," And"
"1522880","1523280"," having"
"1523280","1523680"," had"
"1523680","1523860"," a"
"1523860","1524180"," moment"
"1524180","1524440"," of"
"1524440","1525140"," appreciation"
"1525140","1525460"," and"
"1525460","1526000"," connection"
"1526000","1526560"," and"
"1526560","1527260"," hopefulness"
"1527260","1527700"," with"
"1527700","1527880"," this"
"1527880","1528080"," big"
"1528080","1528360"," tree,"
"1529500","1530200"," you"
"1530200","1530740"," decide"
"1530740","1531280"," to"
"1531280","1531800"," take"
"1531800","1531960"," the"
"1531960","1532380"," path,"
"1533260","1533600"," eventually"
"1533600","1534120"," returning"
"1534120","1534380"," to"
"1534380","1534560"," your"
"1534560","1534920"," home."
"1537130","1537610"," And"
"1537610","1537730"," you"
"1537730","1537890"," go"
"1537890","1538050"," to"
"1538050","1538770"," bed"
"1539140","1539590"," and"
"1539590","1539710"," you"
"1539710","1539930"," wake"
"1539930","1540110"," up"
"1540110","1540250"," the"
"1540250","1540450"," next"
"1540450","1540930"," morning"
"1540930","1541470"," and"
"1541470","1541930"," discover"
"1541930","1543570"," that"
"1543570","1544030"," this"
"1544030","1544950"," beautiful"
"1544950","1545670"," little"
"1545670","1546010"," sprout"
"1546010","1547450"," is"
"1547450","1547850"," even"
"1547850","1548170"," taller"
"1548170","1548390"," than"
"1548390","1548510"," it"
"1548510","1548770"," was"
"1548770","1548930"," the"
"1548930","1549070"," day"
"1549070","1549410"," before."
"1550610","1551050"," And"
"1551050","1551250"," with"
"1551250","1551830"," care"
"1551830","1552330"," and"
"1552330","1552810"," excitement"
"1552810","1553090"," and"
"1553090","1553630"," encouragement,"
"1553970","1554070"," you"
"1554070","1554550"," offer"
"1555760","1556210"," this"
"1556210","1556870"," sprouting"
"1556870","1557330"," baby"
"1557330","1557770"," tree"
"1557770","1558190"," more"
"1558190","1558650"," water. "
"1560860","1561100"," And"
"1561100","1561220"," you"
"1561220","1561400"," go"
"1561400","1561660"," about"
"1561660","1561840"," your"
"1561840","1562360"," day"
"1562360","1563320"," with"
"1563320","1563780"," this"
"1563780","1565040"," special"
"1565040","1565820"," glow,"
"1566720","1567200"," knowing"
"1567200","1567780"," that"
"1567780","1568440"," you're"
"1568440","1569160"," involved"
"1569160","1571060"," fundamentally"
"1571060","1572960"," in"
