# Created by Graham Nelson-Zutter. ©2026 Aestra Inc. except when external source noted. CC BY-NC-ND 4.0
"start","end","text"
"1041170","1041829"," oxygen,"
"1042390","1042609"," the"
"1042609","1042930"," out "
"1042930","1043109","-breath"
"1043130","1043510"," the"
"1043510","1044089"," exhale"
"1044089","1046609"," releases"
"1046609","1047230"," carbon"
"1047230","1047990"," dioxide. "
"1054720","1055040"," Every"
"1055040","1055660"," exhale"
"1055660","1057700"," allows"
"1057700","1058100"," us"
"1058100","1058680"," to"
"1058680","1059220"," release"
"1059220","1060140"," what"
"1061700","1061840"," the"
"1061840","1062120"," body"
"1062120","1062360"," no"
"1062360","1062620"," longer"
"1062620","1063200"," needs."
"1069740","1069880"," And"
"1069880","1070140"," as"
"1070140","1070360"," we"
"1070360","1070780"," exhale,"
"1071180","1071300"," we"
"1071300","1071580"," breathe"
"1071580","1071880"," out"
"1071880","1072240"," into"
"1072240","1072460"," the"
"1072460","1072720"," air."
"1080010","1080310"," And"
"1080310","1080530"," this"
"1080530","1080850"," air"
"1080850","1081190"," is"
"1081190","1081670"," shared"
"1081670","1082890"," with"
"1082890","1083250"," other"
"1083250","1083650"," living"
"1083650","1084170"," beings. "
"1088050","1088410"," Some"
"1088410","1088610"," of"
"1088610","1089010"," these"
"1089010","1089330"," living"
"1089330","1089830"," beings"
"1089830","1090270"," are"
"1090270","1090770"," plants."
"1095120","1095620"," Some"
"1095620","1095780"," of"
"1095780","1096100"," them"
"1096100","1096460"," are"
"1096460","1097060"," trees."
"1103780","1104120"," Just"
"1104120","1104480"," taking"
"1104480","1104720"," a"
"1104720","1104960"," moment"
"1104960","1105300"," to"
"1105300","1105900"," see"
"1105900","1106900"," if"
"1108340","1108480"," you"
"1108480","1108680"," can"
"1108680","1109140"," imagine"
"1109140","1109460"," a"
"1109460","1109780"," tree,"
"1114730","1115230"," if"
"1115230","1115350"," you"
"1115350","1115510"," can"
"1115510","1115990"," imagine"
"1115990","1117870"," that"
"1117870","1118310"," when"
"1118310","1118510"," you"
"1118510","1119090"," exhale,"
"1119450","1120630"," the"
"1120630","1120950"," carbon"
"1120950","1121550"," dioxide"
"1121550","1122190"," that"
"1122190","1122350"," your"
"1122350","1122650"," body"
"1122650","1123230"," releases"
"1123230","1125350"," travels"
"1125350","1125950"," through"
"1125950","1126170"," the"
"1126170","1126570"," air"
"1126570","1127130"," and"
"1127130","1127530"," eventually"
"1127530","1127990"," makes"
"1127990","1128210"," its"
"1128210","1128590"," way"
"1128590","1128890"," to"
"1128890","1129050"," a"
"1129050","1129290"," tree. "
"1136570","1136970"," Whether"
"1136970","1137370"," this"
"1137370","1137790"," tree"
"1137790","1138130"," has"
"1138130","1138890"," leaves"
"1138890","1140570"," or"
"1140570","1141210"," needles,"
"1144200","1144820"," it"
"1144820","1145320"," probably"
"1145320","1146160"," has"
"1146160","1147820"," green."
"1152450","1152870"," Just"
"1152870","1153390"," noticing"
"1153390","1153790"," the"
"1153790","1154070"," parts"
"1154070","1154230"," of"
"1154230","1154410"," your"
"1154410","1154710"," tree"
"1154710","1155070"," that"
"1155070","1155330"," have"
"1155330","1155630"," this"
"1155630","1156010"," color."
"1163040","1163160"," And"
"1163160","1163460"," this"
"1163460","1163800"," green"
"1163800","1164300"," color"
"1164300","1164700"," is"
"1164700","1165080"," special"
"1165080","1165880"," because"
"1165880","1167940"," it"
"1167940","1168280"," comes"
"1168280","1168500"," from"
"1168500","1168740"," the"
"1168740","1169660"," chlorophyll"
"1170500","1170920"," within"
"1170920","1171280"," the"
"1171280","1171700"," cells"
"1171700","1172040"," of"
"1172040","1172240"," this"
"1172240","1172660"," tree,"
"1174860","1175740"," within"
"1175740","1176020"," the"
"1176020","1176800"," tree's"
"1176800","1177420"," leaves"
"1177420","1177700"," or"
"1177700","1178120"," needles. "
"1183530","1183770"," And"
"1183770","1184030"," what's"
"1184030","1184270"," so"
"1184270","1184890"," special"
"1184890","1185670"," about"
"1185670","1186070"," this"
"1186070","1186810"," chlorophyll"
"1189660","1190680"," is"
"1190680","1191080"," that"
"1191080","1191780"," it's"
"1191780","1192200"," able"
"1192200","1192700"," to"
"1192700","1193220"," absorb"
"1193220","1193520"," that"
"1193520","1193820"," carbon"
"1193820","1194380"," dioxide"
"1194380","1195040"," that"
"1195040","1195220"," you"
"1195220","1196380"," exhaled."
"1199110","1199330"," And"
"1199330","1199870"," as"
"1199870","1200190"," this"
"1200190","1200770"," tree"
"1200770","1201650"," stands"
"1201650","1202250"," tall"
"1204080","1205340"," under"
"1205340","1206300"," sunlight,"
"1210510","1211230"," the"
"1211230","1211830"," photons"
"1211830","1213410"," from"
"1213410","1213630"," the"
"1213630","1213990"," sun"
"1213990","1216010"," arrive"
"1216010","1217410"," into"
"1217410","1217650"," the"
"1217650","1218350"," chlorophyll,"
"1220780","1221340"," combining"
"1221340","1222560"," with"
"1222560","1222740"," the"
"1222740","1223000"," carbon"
"1223000","1223560"," dioxide"
"1223560","1224060"," from"
"1224060","1224240"," your"
"1224240","1224620"," breath."
"1229400","1229840"," And"
"1229840","1230000"," when"
"1230000","1230200"," the"
"1230200","1230820"," photons"
"1230820","1231160"," hit"
"1231160","1231380"," the"
"1231380","1231700"," carbon"
"1231700","1232520"," dioxide"
"1234060","1234620"," within"
"1234620","1234920"," the"
"1234920","1235540"," chlorophyll"
"1235540","1235760"," of"
"1235760","1236020"," these"
"1236020","1236640"," leaves"
"1236640","1236880"," or"
"1236880","1237340"," needles,"
"1239300","1240180"," something"
"1240180","1240840"," pretty"
"1240840","1241440"," miraculous"
"1241440","1242140"," happens. "
"1246010","1246790"," The"
"1246790","1247350"," photon"
"1247350","1249590"," knocks"
"1249590","1250530"," the"
"1250530","1251030"," oxygen"
"1251030","1253350"," free,"
"1255350","1256250"," leaving"
"1256250","1256490"," the"
"1256490","1256850"," carbon"
"1256850","1257170"," for"
"1257170","1257330"," the"
"1257330","1257570"," tree"
"1257570","1257810"," to"
"1257810","1258110"," grow."
"1263420","1263760"," At"
"1263760","1263980"," the"
"1263980","1264200"," same"
"1264200","1264800"," time,"
"1268090","1268310"," the"
"1268310","1268570"," tree"
"1268570","1269290"," releases"
"1269290","1270230"," this"
"1270230","1270770"," oxygen"
"1270770","1271190"," that"
"1271190","1271430"," it"
"1271430","1271790"," doesn't"
"1271790","1272130"," need,"
"1276000","1276160"," the"
"1276160","1276660"," very"
"1276660","1277380"," oxygen"
"1277380","1277840"," that's"
"1277840","1278020"," so"
"1278020","1278520"," nourishing"
"1278520","1279040"," for"
"1279040","1279480"," your"
"1279480","1280280"," body."
"1283800","1284400"," Just"
"1284400","1284720"," as"
"1284720","1285120"," you"
"1285120","1285800"," inhale"
"1285800","1286500"," oxygen"
"1286500","1287460"," and"
"1287460","1288020"," exhale"
"1288020","1288560"," carbon"
"1288560","1289140"," dioxide,"
"1291880","1292960"," trees"
"1292960","1294040"," inhale"
"1294040","1294960"," carbon"
"1294960","1295500"," dioxide"
"1295500","1296760"," and"
"1298140","1298660"," combine"
"1298660","1299020"," it"
"1299020","1299460"," with"
"1299460","1300040"," light. "
"1304690","1304790"," And"
"1304790","1305110"," through"
"1305110","1305590"," this"
"1305590","1306290"," combination"
"1309450","1309990"," of"
"1309990","1310350"," carbon"
"1310350","1310930"," dioxide"
"1310930","1311510"," and"
"1311510","1311870"," light,"
"1313370","1313930"," the"
"1313930","1314170"," tree"
"1314170","1314750"," grows"
"1314750","1315690"," and"
"1315690","1316150"," releases"
"1316150","1317370"," oxygen,"
"1319780","1320260"," taking"
"1320260","1320520"," in"
"1320520","1320800"," carbon"
"1320800","1321360"," dioxide"
"1321360","1321940"," and"
"1321940","1322380"," releasing"
"1322380","1323200"," oxygen"
"1326180","1327180"," and"
"1327180","1327540"," sharing"
"1327540","1327780"," that"
"1327780","1328200"," oxygen"
"1328200","1328580"," in"
"1328580","1328720"," the"
"1328720","1329160"," very"
"1329160","1329880"," same"
"1329880","1330600"," air"
"1330600","1332540"," that"
"1332540","1332740"," you"
"1332740","1333220"," breathe."
"1333280","1333980"," At"
"1338230","1338490"," this"
"1338490","1338790"," very"
"1338790","1339310"," moment,"
"1339530","1339770"," as"
"1339770","1339970"," you"
"1339970","1340690"," inhale,"
"1344140","1344720"," some"
"1344720","1344900"," of"
"1344900","1345100"," that"
"1345100","1345840"," nourishing"
"1345840","1346460"," oxygen"
"1346460","1346940"," that's"
"1346940","1347240"," coming"
"1347240","1347440"," in"
"1347440","1347600"," your"
"1347600","1348040"," body"
"1350550","1350950"," is"
"1350950","1351370"," from"
"1351370","1351890"," this"
"1351890","1352170"," very"
"1352170","1352550"," tree"
"1352550","1352810"," that"
"1352810","1353010"," you're"
"1353010","1353450"," imagining."
"1359410","1359650"," And"
"1359650","1359870"," as"
"1359870","1360050"," you"
"1360050","1360650"," exhale,"
"1362530","1362930"," some"
"1362930","1363070"," of"
"1363070","1363230"," the"
"1363230","1363490"," carbon"
"1363490","1364090"," dioxide"
"1364090","1364630"," that"
"1364630","1364850"," you're"
"1364850","1365350"," releasing"
"1365350","1366790"," into"
"1366790","1367010"," the"
"1367010","1367330"," air"
"1369480","1370520"," is"
"1370520","1370740"," the"
"1370740","1371140"," same"
"1371140","1371540"," carbon"
"1371540","1372100"," dioxide"
"1372100","1372940"," absorbed"
"1372940","1373460"," by"
"1373460","1373720"," this"
"1373720","1374040"," tree. "
"1378990","1379570"," Just"
"1379570","1379910"," taking"
"1379910","1380150"," a"
"1380150","1380610"," moment"
"1382210","1382710"," to"
"1382710","1383210"," notice"
"1383210","1383490"," the"
"1383490","1384110"," support"
"1384110","1384430"," and"
"1384430","1385210"," reciprocity"
"1385210","1385530"," of"
"1385530","1385710"," this"
"1385710","1386330"," relationship."
"1389360","1389980"," As"
"1389980","1390240"," we"
"1390240","1391040"," breathe,"
"1392800","1393300"," so"
"1393300","1393540"," do"
"1393540","1393740"," the"
"1393740","1394200"," trees."
"1400360","1400840"," You"
"1400840","1402200"," absorb"
"1402200","1403400"," their"
"1403400","1404080"," oxygen,"
"1406780","1407220"," nourishing"
"1407220","1407520"," your"
"1407520","1407940"," body,"
"1409120","1410000"," and"
"1410000","1410620"," release"
"1410620","1411260"," carbon"
"1411260","1411860"," dioxide. "
"1414760","1415520"," This"
"1415520","1415900"," carbon"
"1415900","1416560"," dioxide"
"1416560","1418500"," is"
"1418500","1419060"," absorbed"
"1419060","1419580"," by"
"1419580","1419800"," the"
"1419800","1420360"," tree,"
"1420860","1421400"," combined"
"1421400","1421760"," with"
"1421760","1422040"," light"
"1422040","1422280"," from"
"1422280","1422480"," the"
"1422480","1422800"," sun,"
"1425360","1425820"," and"
"1425820","1426000"," is"
"1426000","1426620"," transformed"
"1426620","1427140"," into"
"1427140","1427440"," the"
"1427440","1427800"," very"
"1427800","1428580"," same"
"1428580","1429340"," oxygen"
"1429340","1430460"," that"
"1432410","1432570"," is"
"1432570","1432790"," so"
"1432790","1433270"," nourishing"
"1433270","1433650"," for"
"1433650","1433850"," your"
"1433850","1434290"," body."
"1444220","1444400"," I"
"1444400","1444700"," invite"
"1444700","1444980"," you"
"1444980","1445220"," for"
"1445220","1445440"," a"
"1445440","1445760"," moment"
"1448220","1449220"," to"
"1449220","1449780"," notice"
"1449780","1450420"," this"
"1450420","1450860"," tree"
"1450860","1451140"," that"
"1451140","1451300"," has"
"1451300","1451540"," come"
"1451540","1451760"," to"
"1451760","1452280"," mind,"
"1456010","1456530"," noticing"
"1456530","1457330"," whether"
"1457330","1457550"," it"
"1457550","1457790"," has"
"1457790","1458290"," leaves"
"1458290","1458510"," or"
"1458510","1458970"," needles,"
"1463500","1463780"," maybe"
"1463780","1464260"," noticing"
"1464260","1464600"," if"
"1464600","1464720"," it"
"1464720","1464940"," has"
"1464940","1465460"," bark."
"1468110","1468350"," Is"
"1468350","1468530"," the"
"1468530","1468790"," bark"
"1468790","1469430"," smooth?"
"1471940","1472420"," Is"
"1472420","1472680"," it"
"1472680","1473100"," bumpy?"
"1475500","1475920"," Does"
"1475920","1476040"," it"
"1476040","1476240"," have"
"1476240","1476740"," ridges?"
"1481090","1481290"," Maybe"
"1481290","1481770"," noticing"
"1481770","1482170"," if"
"1482170","1482370"," your"
"1482370","1482630"," tree"
"1482630","1483610"," is"
"1483610","1484250"," tall. "
"1485370","1486110"," Is"
"1486110","1486290"," it"
"1486290","1486830"," wide?"
"1493100","1493780"," Taking"
"1493780","1494060"," a"
"1494060","1494400"," moment"
"1494400","1494760"," to"
"1494760","1495380"," notice"
"1495380","1497560"," if"
"1497560","1497760"," your"
"1497760","1497980"," tree"
"1497980","1498400"," has"
"1498400","1499300"," bows"
"1499300","1499980"," or"
"1499980","1500660"," bows"
"1500660","1502500"," and"
"1502500","1503000"," branches."
"1507920","1508600"," Noticing"
"1508600","1508900"," the"
"1508900","1509180"," shape"
"1509180","1509340"," of"
"1509340","1509500"," the"
"1509500","1509980"," trunk."
"1516430","1516530"," I"
"1516530","1516910"," invite"
"1516910","1517530"," you"
"1517530","1518410"," to"
"1518410","1518630"," just"
"1518630","1518890"," take"
"1518890","1519050"," a"
"1519050","1519270"," moment"
"1519270","1519570"," to"
"1519570","1519930"," see"
"1519930","1520170"," if"
"1520170","1520290"," it"
"1520290","1520430"," would"
"1520430","1520650"," be"
"1520650","1521030"," okay"
"1521030","1522110"," to"
"1523680","1523980"," come"
"1523980","1524200"," and"
"1524200","1524500"," sit"
"1524500","1525280"," under"
"1525280","1525580"," this"
"1525580","1526040"," tree. "
"1530880","1531600"," Perhaps"
"1531600","1533480"," there's"
"1533480","1533660"," a"
"1533660","1534160"," spot"
"1534160","1535800"," where"
"1535800","1535960"," you"
"1535960","1536180"," can"
"1536180","1536680"," even"
"1536680","1537280"," rest"
"1537280","1537660"," your"
"1537660","1538100"," back"
"1538100","1538720"," against"
"1538720","1539000"," the"
"1539000","1539380"," trunk."
"1543320","1543560"," Just"
"1543560","1543920"," taking"
"1543920","1544140"," a"
"1544140","1544520"," moment"
"1544520","1545400"," to"
"1548120","1548380"," sit"
"1548380","1548780"," here"
"1548780","1548980"," and"
"1548980","1549480"," rest."
"1554990","1555470"," Perhaps"
"1555470","1555730"," you"
"1555730","1555910"," can"
"1555910","1556290"," feel"
"1556290","1556550"," the"
"1556550","1556850"," roots"
"1556850","1557070"," of"
"1557070","1557250"," the"
"1557250","1557550"," tree"
"1557550","1558190"," under"
"1558190","1558670"," you"
"1558670","1558990"," as"
"1558990","1559150"," they"
"1559150","1559450"," reach"
"1559450","1559650"," into"
"1559650","1559890"," the"
"1559890","1560250"," earth. "
"1568110","1568410"," Maybe"
"1568410","1568870"," these"
"1568870","1569150"," roots"
"1569150","1569450"," even"
"1569450","1569990"," provide"
"1569990","1570250"," a"
"1570250","1570630"," structure"
"1570630","1572070"," for"
"1572070","1572230"," you"
"1572230","1572430"," to"
"1572430","1572710"," sit"
"1572710","1573190"," on"
"1573190","1574330"," or"
"1574330","1574870"," around."
"1581780","1582040"," And"
"1582040","1582280"," also"
"1582280","1582680"," taking"
"1582680","1582940"," a"
"1582940","1583240"," moment"
"1583240","1583600"," to"
"1583600","1584080"," feel"
"1584080","1585200"," the"
"1587220","1587780"," strength"
"1587780","1588260"," and"
"1588260","1589400"," the"
"1589400","1589820"," stability"
"1589820","1590180"," of"
"1590180","1590340"," the"
"1590340","1590620"," trunk"
"1590620","1590840"," of"
"1590840","1591040"," this"
"1591040","1591360"," tree"
"1591360","1592440"," as"
"1595670","1595850"," you"
"1595850","1596130"," rest"
"1596130","1596570"," against"
"1596570","1596910"," it."
"1607360","1607880"," Looking"
"1607880","1608360"," up,"
"1608680","1609620"," perhaps"
"1609620","1610080"," you"
"1610080","1610580"," notice"
"1610580","1610840"," the"
"1610840","1611260"," canopy"
"1611260","1613020"," of"
"1613020","1613260"," this"
"1613260","1613720"," tree"
"1613720","1615400"," reaching"
"1615400","1615760"," over"
"1615760","1616220"," you,"
"1619560","1620000"," providing"
"1620000","1621040"," shade"
"1621040","1621720"," and"
"1624440","1624860"," protection"
"1624860","1625580"," from"
"1625580","1625960"," the"
"1625960","1626340"," weather. "
"1639500","1639940"," Maybe"
"1639940","1640540"," you"
"1640540","1640820"," feel"
"1640820","1641040"," like"
"1641040","1641360"," taking"
"1641360","1641600"," a"
"1641600","1641880"," nap"
"1641880","1642400"," here,"
"1646600","1646820"," or"
"1646820","1647100"," maybe"
"1647100","1647360"," you"
"1647360","1647600"," have"
"1647600","1647780"," a"
"1647780","1647980"," book"
"1647980","1648260"," with"
"1648260","1648620"," you"
"1648620","1648940"," or"
"1648940","1649400"," music"
"1649400","1649680"," to"
"1649680","1649960"," listen"
"1649960","1650380"," to."
"1652570","1653070"," Just"
"1653070","1653550"," inviting"
"1653550","1654090"," you"
"1654090","1655090"," to"
"1658510","1658970"," really"
"1658970","1659570"," rest"
"1659570","1659810"," and"
"1659810","1660410"," enjoy"
"1660410","1661510"," this"
"1663530","1663930"," time"
"1663930","1664170"," with"
"1664170","1664350"," your"
"1664350","1664690"," tree."
"1673570","1673830"," There's"
"1673830","1674190"," nothing"
"1674190","1674850"," required"
"1674850","1675230"," for"
"1675230","1675770"," you"
"1677400","1678340"," to"
"1678340","1678680"," do. "
"1686360","1686920"," Whatever"
"1686920","1687240"," you"
"1687240","1688020"," choose"
"1688020","1688260"," to"
"1688260","1688760"," do"
"1688760","1690960"," is"
"1690960","1691180"," just"
"1691180","1691420"," for"
"1691420","1691780"," you."
"1692260","1693040"," Something"
"1693040","1693380"," you"
"1693380","1693920"," enjoy"
"1693920","1694160"," or"
"1694160","1694380"," like"
"1694380","1694860"," doing."
"1701900","1702200"," Just"
"1702200","1702560"," taking"
"1702560","1702860"," some"
"1702860","1703380"," time"
"1703380","1703780"," to"
"1703780","1704240"," enjoy"
"1704240","1704540"," this"
"1704540","1704840"," moment"
"1704840","1705120"," with"
"1705120","1705740"," yourself"
"1714360","1714760"," and"
"1714760","1715220"," noticing"
"1715220","1715880"," the"
"1715880","1716440"," relationship"
"1716440","1716960"," between"
"1716960","1717420"," you"
"1717420","1718840"," and"
"1718840","1719060"," this"
"1719060","1719380"," tree. "
"1726910","1727630"," Maybe"
"1727630","1728050"," giving"
"1728050","1728670"," yourself"
"1728670","1729070"," some"
"1729070","1729770"," appreciation"
"1730870","1731270"," and"
"1731270","1731850"," acknowledgement"
"1731850","1732270"," for"
"1732270","1732590"," taking"
"1732590","1732830"," a"
"1732830","1733150"," moment"
"1733150","1733450"," to"
"1733450","1734090"," relax,"
"1736080","1736760"," to"
"1736760","1737100"," do"
"1737100","1737640"," something"
"1737640","1737880"," that"
"1737880","1738240"," pleases"
"1738240","1738620"," you."
"1746500","1746760"," And"
"1746760","1746900"," if"
"1746900","1747080"," it"
"1747080","1747380"," feels"
"1747380","1747720"," okay"
"1747720","1748020"," with"
"1748020","1748440"," you,"
"1748700","1748940"," maybe"
"1748940","1749320"," even"
"1749320","1749960"," imagine"
"1749960","1750660"," saying"
"1750660","1750980"," thank"
"1750980","1751320"," you"
"1752700","1753580"," to"
"1753580","1753860"," this"
"1753860","1754240"," tree."
"1756920","1757340"," Maybe"
"1757340","1757840"," offering"
"1757840","1758160"," the"
"1758160","1758360"," tree"
"1758360","1758560"," a"
"1758560","1759080"," smile. "
"1762090","1762390"," Maybe"
"1762390","1762810"," even"
"1762810","1763170"," placing"
"1763170","1763550"," your"
"1763550","1764250"," hand"
"1764250","1765210"," on"
"1765210","1765350"," the"
"1765350","1765590"," trunk"
"1765590","1765770"," of"
"1765770","1765950"," this"
"1765950","1766370"," tree."
"1774700","1774960"," And"
"1774960","1775100"," when"
"1775100","1775300"," it"
"1775300","1775580"," feels"
"1775580","1776160"," right,"
"1779970","1780510"," just"
"1780510","1780970"," inviting"
"1780970","1781510"," you"
"1781510","1782310"," to"
"1783750","1784310"," imagine"
"1784310","1784730"," just"
"1784730","1785050"," waving"
"1785050","1785790"," goodbye,"
"1790260","1790500"," knowing"
"1790500","1790780"," you'll"
"1790780","1791020"," see"
"1791020","1791260"," this"
"1791260","1791480"," tree"
"1791480","1791880"," again."
"1801490","1801970"," Taking"
"1801970","1802250"," a"
"1802250","1802570"," moment"
"1802570","1803150"," now"
"1803150","1803650"," to"
"1803650","1804190"," notice"
"1804190","1804690"," that"
"1806900","1807960"," you're"
"1807960","1808380"," in"
"1808380","1808740"," a"
"1808740","1809100"," room. "
"1812990","1813790"," Perhaps"
"1813790","1814390"," your"
"1814390","1814850"," therapist"
"1814850","1815110"," is"
"1815110","1815430"," here"
"1815430","1815710"," with"
"1815710","1816050"," you."
"1822710","1823090"," Just"
"1823090","1823590"," gently"
"1823590","1824070"," inviting"
"1824070","1824250"," you"
"1824250","1824410"," to"
"1824410","1824650"," open"
"1824650","1824870"," your"
"1824870","1825490"," eyes."
"1832150","1832430"," Gently"
"1832430","1832930"," return"
"1832930","1833150"," to"
"1833150","1833350"," the"
"1833350","1833650"," shared"
"1833650","1834170"," space. "
